# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Oct  3 09:14:11 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
HD 1397 b,HD 1397,1,1,0,Transit,2018,11.53533000,0.00079000,-0.00080000,0,0.109700,0.001100,-0.001300,0,11.500,0.280,-0.303,0,131.89945,6.35660,-6.35660,0,Mass,0.251000,0.020000,-0.019000,0,1228,10,-10,0,88.990,0.670,-0.730,0,G5 III/IV,5521.00,60.00,-60.00,0,2.34,0.05,-0.06,0,1.32,0.04,-0.05,0,[Fe/H],3.82,0.02,-0.02,0,00h17m47.32s,4.4471631,-66d21m32.14s,-66.3589285,-50.42274,308.21517,79.5702000,0.1738000,-0.1731000,7.7900000,0.0300000,-0.0300000,5.9880000,0.0180000,-0.0180000,7.5933600,0.0002780,-0.0002780
HD 14067 b,HD 14067,1,1,0,Radial Velocity,2014,2744.00000000,16.00000000,-14.00000000,0,5.150000,0.140000,-0.150000,0,12.200,,,0,4862.77463,1970.53612,-1430.22783,0,Mass,0.650000,0.027000,-0.028000,0,,,,,39.000,28.000,-13.000,0,G9 III,4815.00,100.00,-100.00,0,12.40,1.10,-1.10,0,2.40,0.20,-0.20,0,[Fe/H],2.61,0.10,-0.10,0,02h17m10.40s,34.2933480,+23d46m03.56s,23.7676546,-35.05762,147.04613,142.0240000,0.8450000,-0.8350000,6.5332900,0.0230000,-0.0230000,4.0970000,0.0360000,-0.0360000,6.2375100,0.0004951,-0.0004951
HD 140901 b,HD 140901,1,2,0,Radial Velocity,2022,9.02378000,0.00013000,-0.00123000,0,0.085000,0.003000,-0.004000,0,4.070,,,0,15.57359,0.63566,-2.54263,0,Msini,0.472000,0.086000,-0.151000,0,,,,,,,,,G7 IV,5610.00,21.00,-21.00,0,0.95,0.03,-0.02,0,0.99,0.12,-0.12,0,[M/H],4.46,0.03,-0.03,0,15h47m28.56s,236.8689866,-37d55m02.04s,-37.9172333,12.98895,337.16094,15.2528000,0.0112000,-0.0112000,6.0100000,0.0300000,-0.0300000,4.3230000,0.0160000,-0.0160000,5.8313500,0.0008507,-0.0008507
HD 140901 c,HD 140901,1,2,0,Radial Velocity,2022,14386.00000000,8099.00000000,-4415.00000000,0,11.800000,4.100000,-2.500000,0,13.400,,,0,572.09113,158.91420,-158.91420,0,Mass,0.770000,0.060000,-0.070000,0,,,,,40.000,18.000,-11.000,0,G7 IV,5610.00,21.00,-21.00,0,0.95,0.03,-0.02,0,1.06,0.05,-0.05,0,[M/H],4.46,0.03,-0.03,0,15h47m28.56s,236.8689866,-37d55m02.04s,-37.9172333,12.98895,337.16094,15.2528000,0.0112000,-0.0112000,6.0100000,0.0300000,-0.0300000,4.3230000,0.0160000,-0.0160000,5.8313500,0.0008507,-0.0008507
HD 141004 b,HD 141004,1,1,0,Radial Velocity,2021,15.50830000,0.00160000,-0.00180000,0,0.123800,0.002000,-0.002000,0,3.770,,,0,13.63484,1.46201,-1.46201,0,Msini,0.160000,0.110000,-0.100000,0,,,,,,,,,G0Vvar,5885.38,94.35,-94.35,0,1.39,0.03,-0.03,0,1.05,0.05,-0.05,0,[Fe/H],4.17,0.03,-0.03,0,15h46m26.38s,236.6099205,+07d21m09.97s,7.3527684,44.10377,15.69566,11.8148000,0.0361000,-0.0359000,4.4154000,0.0230000,-0.0230000,2.9890000,0.2300000,-0.2300000,4.2796500,0.0062141,-0.0062141
HD 141399 b,HD 141399,1,4,0,Radial Velocity,2014,94.44000000,0.05000000,-0.05000000,0,0.415000,0.011000,-0.011000,0,14.300,,,0,143.34133,9.53490,-9.53490,0,Msini,0.040000,0.020000,-0.020000,0,,,,,,,,,K0,5600.00,40.00,-40.00,0,1.39,0.03,-0.03,0,1.07,0.08,-0.08,0,[Fe/H],4.28,0.05,-0.05,0,15h46m53.65s,236.7235392,+46d59m10.64s,46.9862880,50.45641,74.98872,37.0169000,0.0330000,-0.0329000,7.2085600,0.0230000,-0.0230000,5.4990000,0.0180000,-0.0180000,7.0092600,0.0001860,-0.0001860
HD 141399 c,HD 141399,1,4,0,Radial Velocity,2014,201.99000000,0.08000000,-0.08000000,0,0.689000,0.020000,-0.020000,0,13.600,,,0,422.71390,25.42640,-25.42640,0,Msini,0.048000,0.009000,-0.009000,0,,,,,,,,,K0,5600.00,40.00,-40.00,0,1.39,0.03,-0.03,0,1.07,0.08,-0.08,0,[Fe/H],4.28,0.05,-0.05,0,15h46m53.65s,236.7235392,+46d59m10.64s,46.9862880,50.45641,74.98872,37.0169000,0.0330000,-0.0329000,7.2085600,0.0230000,-0.0230000,5.4990000,0.0180000,-0.0180000,7.0092600,0.0001860,-0.0001860
HD 141399 d,HD 141399,1,4,0,Radial Velocity,2014,1069.80000000,6.70000000,-6.70000000,0,2.090000,0.060000,-0.060000,0,13.700,,,0,375.03940,25.42640,-25.42640,0,Msini,0.074000,0.025000,-0.025000,0,,,,,,,,,K0,5600.00,40.00,-40.00,0,1.39,0.03,-0.03,0,1.07,0.08,-0.08,0,[Fe/H],4.28,0.05,-0.05,0,15h46m53.65s,236.7235392,+46d59m10.64s,46.9862880,50.45641,74.98872,37.0169000,0.0330000,-0.0329000,7.2085600,0.0230000,-0.0230000,5.4990000,0.0180000,-0.0180000,7.0092600,0.0001860,-0.0001860
HD 141399 e,HD 141399,1,4,0,Radial Velocity,2014,5000.00000000,560.00000000,-2000.00000000,0,5.000000,1.500000,-1.500000,0,14.100,,,0,209.76780,31.78300,-31.78300,0,Msini,0.260000,0.220000,-0.220000,0,,,,,,,,,K0,5600.00,40.00,-40.00,0,1.39,0.03,-0.03,0,1.07,0.08,-0.08,0,[Fe/H],4.28,0.05,-0.05,0,15h46m53.65s,236.7235392,+46d59m10.64s,46.9862880,50.45641,74.98872,37.0169000,0.0330000,-0.0329000,7.2085600,0.0230000,-0.0230000,5.4990000,0.0180000,-0.0180000,7.0092600,0.0001860,-0.0001860
HD 141937 b,HD 141937,1,1,0,Radial Velocity,2002,653.21997000,1.20000000,-1.20000000,0,1.500000,0.030000,-0.030000,0,12.500,,,0,3079.77270,127.13200,-127.13200,0,Msini,0.410000,0.010000,-0.010000,0,,,,,,,,,G2/G3 V,5870.00,9.00,-9.00,0,1.03,0.01,-0.01,0,1.09,0.05,-0.05,0,[Fe/H],4.45,0.02,-0.02,0,15h52m17.65s,238.0735585,-18d26m09.50s,-18.4359716,26.78098,351.88911,33.3622000,0.0719000,-0.0717000,7.2500000,0.0300000,-0.0300000,5.7640000,0.0160000,-0.0160000,7.0914900,0.0001990,-0.0001990
HD 142 A d,HD 142,2,3,0,Radial Velocity,2022,108.45299000,0.09021000,-0.08819000,0,0.474000,0.021000,-0.023000,0,10.900,,,0,82.63539,10.17051,-11.44182,0,Msini,0.130000,0.103000,-0.085000,0,,,,,,,,,F7V,6273.00,28.00,-28.00,0,1.41,0.04,-0.04,0,1.21,0.17,-0.17,0,[M/H],4.26,0.03,-0.02,0,00h06m20.08s,1.5836771,-49d04m31.30s,-49.0753625,-66.38756,321.58140,26.1853000,0.0449000,-0.0446000,5.7000000,0.0300000,-0.0300000,4.4740000,0.0240000,-0.0240000,5.5844200,0.0011348,-0.0011348
HD 142 b,HD 142,2,3,0,Radial Velocity,2001,351.43394000,0.37460000,-0.37770000,0,1.039000,0.046000,-0.051000,0,12.700,,,0,2256.58169,317.82841,-317.82841,0,Mass,0.158000,0.033000,-0.030000,0,,,,,59.000,7.000,-7.000,0,G1 IV,6245.00,48.00,-48.00,0,1.47,0.04,-0.04,0,1.21,0.17,-0.17,0,[Fe/H],4.62,0.07,-0.07,0,00h06m20.08s,1.5836771,-49d04m31.30s,-49.0753625,-66.38756,321.58140,26.1853000,0.0449000,-0.0446000,5.7000000,0.0300000,-0.0300000,4.4740000,0.0240000,-0.0240000,5.5844200,0.0011348,-0.0011348
HD 142 c,HD 142,2,3,0,Radial Velocity,2012,10159.64279000,380.84010000,-321.75084000,0,9.811000,0.515000,-0.520000,0,12.400,,,0,3464.64746,406.18470,-297.80522,0,Mass,0.277000,0.026000,-0.027000,0,,,,,90.374,10.495,-12.319,0,F7V,6245.00,48.00,-48.00,0,1.47,0.04,-0.04,0,1.21,0.17,-0.17,0,[Fe/H],4.62,0.07,-0.07,0,00h06m20.08s,1.5836771,-49d04m31.30s,-49.0753625,-66.38756,321.58140,26.1853000,0.0449000,-0.0446000,5.7000000,0.0300000,-0.0300000,4.4740000,0.0240000,-0.0240000,5.5844200,0.0011348,-0.0011348
HD 142022 A b,HD 142022 A,2,1,0,Radial Velocity,2005,1928.00000000,46.00000000,-46.00000000,0,2.930000,0.070000,-0.070000,0,12.900,,,0,1433.40612,289.22385,-193.87533,0,Mass,0.530000,0.200000,-0.200000,0,,,,,71.000,13.000,-13.000,0,G9 IV-V,5421.00,77.00,-77.00,0,1.04,0.03,-0.03,0,0.90,0.05,-0.05,0,[Fe/H],4.35,0.00,0.00,0,16h10m11.56s,242.5481731,-84d13m54.30s,-84.2317494,-23.31633,307.71909,34.2802000,0.0315000,-0.0315000,7.7000000,0.0300000,-0.0300000,5.9640000,0.0270000,-0.0270000,7.5142300,0.0002190,-0.0002190
HD 142245 b,HD 142245,3,1,0,Radial Velocity,2011,1299.00000000,48.00000000,-48.00000000,0,2.780000,0.090000,-0.090000,0,13.100,,,0,975.73810,133.48860,-133.48860,0,Msini,0.000000,,,0,,,,,,,,,K0,4922.00,13.00,-13.00,0,4.63,0.16,-0.16,0,3.50,0.47,-0.47,0,[Fe/H],3.65,0.05,-0.05,0,15h52m56.22s,238.2342443,+15d25m50.20s,15.4306118,46.38366,26.94357,97.2305000,0.3914000,-0.3914000,7.4600000,0.0300000,-0.0300000,5.1100000,0.0310000,-0.0310000,7.1894900,0.0001740,-0.0001740
HD 142415 b,HD 142415,1,1,0,Radial Velocity,2003,386.29999000,1.60000000,-1.60000000,0,1.060000,0.020000,-0.020000,0,13.500,,,0,530.77610,38.13960,-38.13960,0,Msini,0.500000,,,0,,,,,,,,,G1 V,5940.00,28.00,-28.00,0,1.04,0.02,-0.02,0,1.07,0.10,-0.10,0,[Fe/H],4.44,0.04,-0.04,0,15h57m40.56s,239.4189890,-60d12m02.50s,-60.2006948,-5.25392,324.17725,35.5318000,0.0418000,-0.0417000,7.3300000,0.0300000,-0.0300000,5.8920000,0.0230000,-0.0230000,7.1778900,0.0002460,-0.0002460
HD 143105 b,HD 143105,1,1,0,Radial Velocity,2016,2.19740000,0.00030000,-0.00030000,0,0.037900,0.000900,-0.000900,0,13.700,,,0,384.57430,19.06980,-19.06980,0,Msini,0.070000,,,1,,,,,,,,,F5,6380.00,60.00,-60.00,0,1.65,0.01,-0.02,0,1.51,0.11,-0.11,0,[Fe/H],4.37,0.04,-0.04,0,15h53m36.57s,238.4023547,+68d43m11.92s,68.7199779,40.62573,102.97517,46.7789000,0.0435000,-0.0433000,6.7700500,0.0230000,-0.0230000,5.5190000,0.0200000,-0.0200000,6.6258300,0.0002570,-0.0002570
HD 143361 b,HD 143361,1,1,0,Radial Velocity,2008,1039.15000000,1.64000000,-1.70000000,0,1.988000,0.018000,-0.018000,0,12.900,,,0,1382.55357,381.39409,-209.76675,0,Mass,0.197000,0.006000,-0.006000,0,,,,,50.000,19.000,-12.000,0,G6 V,5507.00,10.00,-10.00,0,0.92,0.04,-0.04,0,0.97,0.03,-0.03,0,[Fe/H],4.47,0.04,-0.04,0,16h01m50.12s,240.4588405,-44d26m06.21s,-44.4350575,6.27404,334.96858,68.5146000,0.2971000,-0.2946000,9.2000000,0.0300000,-0.0300000,7.4880000,0.0180000,-0.0180000,9.0160200,0.0001580,-0.0001580
HD 144899 b,HD 144899,1,1,0,Radial Velocity,2022,40.43914000,0.03099000,-0.04979000,0,0.242000,0.011000,-0.012000,0,4.770,,,0,20.34102,6.67440,-5.08525,0,Msini,0.821000,0.078000,-0.171000,0,,,,,,,,,,6126.00,149.78,-123.70,0,1.65,0.09,-0.07,0,1.16,0.16,-0.16,0,,4.07,0.07,-0.10,0,16h10m17.30s,242.5721002,-47d54m52.86s,-47.9146826,2.71134,333.71817,115.6650000,0.5120000,-0.5070000,8.9700000,0.0300000,-0.0300000,7.4990000,0.0230000,-0.0230000,8.8134300,0.0001740,-0.0001740
HD 145377 b,HD 145377,1,1,0,Radial Velocity,2008,103.95000000,0.13000000,-0.13000000,0,0.450000,0.010000,-0.010000,0,12.800,,,0,1913.33660,152.55840,-152.55840,0,Msini,0.310000,0.020000,-0.020000,0,,,,,,,,,G3 V,6014.00,20.00,-20.00,0,1.05,0.02,-0.02,0,1.20,0.14,-0.14,0,[Fe/H],4.47,0.05,-0.05,0,16h11m36.47s,242.9019658,-27d04m41.23s,-27.0781199,17.53871,348.63857,53.4884000,0.1440000,-0.1431000,9.2360000,0.0460000,-0.0460000,6.7060000,0.0180000,-0.0180000,7.9699900,0.0002220,-0.0002220
HD 145457 b,HD 145457,1,1,0,Radial Velocity,2010,176.13000000,0.18000000,-0.20000000,0,0.762000,0.001000,-0.001000,0,13.200,,,0,888.01257,41.95335,-37.18592,0,Msini,0.111000,0.039000,-0.040000,0,,,,,,,,,K0,4757.00,100.00,-100.00,0,9.90,0.50,-0.50,0,1.90,0.30,-0.30,0,[Fe/H],2.77,0.10,-0.10,0,16h10m03.89s,242.5162215,+26d44m34.46s,26.7429068,46.03028,44.30174,135.2920000,0.4035000,-0.4035000,6.5722600,0.0230000,-0.0230000,4.1220000,0.0420000,-0.0420000,6.2830900,0.0003266,-0.0003266
HD 145675 c,14 Her,1,2,0,Radial Velocity,2021,15732.45889000,2654.17497000,-1896.09685000,0,11.924000,1.296000,-1.153000,0,12.900,,,0,1597.08775,277.46420,-339.12291,0,Mass,0.393000,0.045000,-0.048000,0,,,,,129.097,6.255,-29.051,0,K0V,5314.94,81.56,-81.56,0,1.00,0.02,-0.02,0,0.91,0.11,-0.11,0,[Fe/H],4.43,0.03,-0.03,0,16h10m24.50s,242.6021014,+43d48m58.90s,43.8163621,46.94447,69.16849,17.9323000,0.0073000,-0.0073000,6.6193500,0.0230000,-0.0230000,4.7140000,0.0160000,-0.0160000,6.3830000,0.0003512,-0.0003512
HD 145934 b,HD 145934,1,1,0,Radial Velocity,2015,2751.53433000,48.76203000,-49.34891000,0,4.890000,0.108000,-0.113000,0,13.400,,,0,658.54046,519.33162,-15.25576,0,Mass,0.078000,0.009000,-0.027000,0,,,,,81.958,40.879,-41.759,0,K0,4823.75,78.09,-78.09,0,6.93,0.17,-0.17,0,2.06,0.12,-0.12,0,[Fe/H],3.01,0.06,-0.06,0,16h13m09.89s,243.2912249,+13d14m22.03s,13.2394527,41.01691,26.92843,227.8810000,2.3975000,-2.3975000,8.4950000,0.0030000,-0.0030000,6.1450000,0.0150000,-0.0150000,8.2406500,0.0003580,-0.0003580
HD 1461 b,HD 1461,1,2,0,Radial Velocity,2010,5.77152000,0.00045000,-0.00045000,0,0.063400,0.002200,-0.002200,0,2.420,,,0,6.44000,0.61000,-0.61000,0,Msini,0.172000,,,1,,,,,,,,,G0 V,5765.00,18.00,-18.00,0,1.15,0.03,-0.03,0,1.02,,,0,[Fe/H],4.38,0.03,-0.03,0,00h18m42.30s,4.6762645,-08d03m13.03s,-8.0536206,-69.41004,99.30680,23.4534000,0.0309000,-0.0309000,6.4793300,0.0230000,-0.0230000,4.8970000,0.0230000,-0.0230000,6.2945400,0.0003801,-0.0003801
HD 1461 c,HD 1461,1,2,0,Radial Velocity,2015,13.50520000,0.00290000,-0.00290000,0,0.111700,0.003900,-0.003900,0,2.230,,,0,5.59000,0.73000,-0.73000,0,Msini,0.305000,,,1,,,,,,,,,G0 V,5765.00,18.00,-18.00,0,1.15,0.03,-0.03,0,1.02,,,0,[Fe/H],4.38,0.03,-0.03,0,00h18m42.30s,4.6762645,-08d03m13.03s,-8.0536206,-69.41004,99.30680,23.4534000,0.0309000,-0.0309000,6.4793300,0.0230000,-0.0230000,4.8970000,0.0230000,-0.0230000,6.2945400,0.0003801,-0.0003801
HD 147018 b,HD 147018,1,2,0,Radial Velocity,2009,44.23600000,0.00800000,-0.00800000,0,0.238800,0.003900,-0.003900,0,13.400,,,0,674.00000,20.00000,-20.00000,0,Msini,0.468600,0.008100,-0.008100,0,,,,,,,,,G9 V,5441.00,55.00,-55.00,0,0.94,0.02,-0.01,0,0.93,0.03,-0.03,0,[Fe/H],4.42,0.04,-0.04,0,16h22m59.76s,245.7490012,-61d41m24.46s,-61.6901291,-8.44094,325.41034,40.4256000,0.0716000,-0.0713000,8.3000000,0.0300000,-0.0300000,6.5710000,0.0210000,-0.0210000,8.1114500,0.0002370,-0.0002370
HD 147018 c,HD 147018,1,2,0,Radial Velocity,2009,1008.00000000,18.00000000,-18.00000000,0,1.922000,0.039000,-0.039000,0,12.700,,,0,2080.00000,100.00000,-100.00000,0,Msini,0.133000,0.011000,-0.011000,0,,,,,,,,,G9 V,5441.00,55.00,-55.00,0,0.94,0.02,-0.01,0,0.93,0.03,-0.03,0,[Fe/H],4.42,0.04,-0.04,0,16h22m59.76s,245.7490012,-61d41m24.46s,-61.6901291,-8.44094,325.41034,40.4256000,0.0716000,-0.0713000,8.3000000,0.0300000,-0.0300000,6.5710000,0.0210000,-0.0210000,8.1114500,0.0002370,-0.0002370
HD 147379 b,HD 147379,2,1,0,Radial Velocity,2017,86.58000000,0.14000000,-0.14000000,0,0.319300,0.000200,-0.000200,0,4.940,,,0,21.60000,1.10000,-1.10000,0,Msini,0.063000,0.047000,-0.038000,0,,,,,,,,,M0.0 V,4090.00,50.00,-50.00,0,0.63,0.01,-0.01,0,0.58,0.08,-0.08,0,[Fe/H],4.61,0.01,-0.01,0,16h16m41.42s,244.1725686,+67d14m21.13s,67.2392041,39.47188,99.90191,10.7643000,0.0036500,-0.0036500,8.6100000,0.1000000,-0.1000000,4.9530000,0.0180000,-0.0180000,7.9005200,0.0005810,-0.0005810
HD 147513 b,HD 147513,2,1,0,Radial Velocity,2003,528.40000000,6.30000000,-6.30000000,0,1.320000,,,0,13.700,,,0,385.00000,,,0,Msini,0.260000,0.050000,-0.050000,0,,,,,,,,,G3/5V,5883.00,,,0,0.98,0.03,-0.02,0,1.11,,,0,[Fe/H],4.51,,,0,16h24m01.39s,246.0057894,-39d11m34.68s,-39.1929661,7.21242,341.62110,12.9032000,0.0234000,-0.0233000,5.3700000,0.0300000,-0.0300000,3.9330000,0.0360000,-0.0360000,5.2266400,0.0027777,-0.0027777
HD 14787 b,HD 14787,1,1,0,Radial Velocity,2018,676.60000000,8.10000000,-8.10000000,0,1.700000,0.190000,-0.190000,0,13.700,,,0,356.28743,21.93027,-21.93027,0,Msini,0.155000,0.073000,-0.073000,0,,,,,,,,,G5,4946.00,,,0,5.01,,,0,1.43,,,0,[M/H],3.23,,,0,02h23m14.04s,35.8085099,+10d50m12.47s,10.8367972,-45.98861,156.37974,119.1370000,0.7555000,-0.7555000,7.6300000,0.0300000,-0.0300000,5.3880000,0.0210000,-0.0210000,7.3783900,0.0003360,-0.0003360
HD 147873 b,HD 147873,2,2,0,Radial Velocity,2016,116.59600000,0.02300000,-0.02300000,0,0.522000,0.018000,-0.018000,0,12.800,,,0,1633.64620,108.06220,-108.06220,0,Msini,0.207000,0.013000,-0.013000,0,,,,,,,,,G1 V,5972.00,100.00,-100.00,0,2.29,0.10,-0.10,0,1.38,0.05,-0.05,0,[Fe/H],3.86,0.05,-0.05,0,16h25m45.13s,246.4380471,-33d34m02.00s,-33.5672217,10.84575,345.98514,109.0550000,1.0210000,-1.0020000,7.9600000,0.0300000,-0.0300000,6.5810000,0.0290000,-0.0290000,7.8182800,0.0003150,-0.0003150
HD 147873 c,HD 147873,2,2,0,Radial Velocity,2016,491.54000000,0.79000000,-0.79000000,0,1.360000,0.050000,-0.050000,0,13.300,,,0,731.00900,57.20940,-57.20940,0,Msini,0.230000,0.030000,-0.030000,0,,,,,,,,,G1 V,5972.00,100.00,-100.00,0,2.29,0.10,-0.10,0,1.38,0.05,-0.05,0,[Fe/H],3.86,0.05,-0.05,0,16h25m45.13s,246.4380471,-33d34m02.00s,-33.5672217,10.84575,345.98514,109.0550000,1.0210000,-1.0020000,7.9600000,0.0300000,-0.0300000,6.5810000,0.0290000,-0.0290000,7.8182800,0.0003150,-0.0003150
HD 148156 b,HD 148156,1,1,0,Radial Velocity,2009,1027.00000000,28.00000000,-28.00000000,0,2.450000,0.040000,-0.050000,0,13.900,,,0,270.14400,212.93700,-15.89080,0,Msini,0.520000,0.040000,-0.090000,0,,,,,,,,,G0/2 V,6308.00,28.00,-28.00,0,1.21,0.03,-0.03,0,1.22,,,0,[Fe/H],4.56,0.07,-0.07,0,16h28m17.35s,247.0723035,-46d19m03.03s,-46.3175085,1.70153,337.02287,57.1289000,0.1488000,-0.1481000,7.6900000,0.0300000,-0.0300000,6.3970000,0.0230000,-0.0230000,7.5550800,0.0001520,-0.0001520
HD 148164 b,HD 148164,1,2,0,Radial Velocity,2018,328.55000000,0.41000000,-0.41000000,0,0.993000,0.066000,-0.066000,0,13.700,,,0,390.93090,79.45750,-79.45750,0,Msini,0.587000,0.026000,-0.026000,0,,,,,,,,,F8,6032.00,,,0,1.34,0.10,-0.10,0,1.21,0.24,-0.24,0,[Fe/H],4.16,0.08,-0.07,0,16h25m44.44s,246.4351678,+11d55m08.66s,11.9190729,37.67784,27.05066,77.1971000,0.3014000,-0.2992000,8.2300000,0.0300000,-0.0300000,6.9060000,0.0210000,-0.0210000,8.0907000,0.0003640,-0.0003640
HD 148164 c,HD 148164,1,2,0,Radial Velocity,2018,5062.00000000,114.00000000,-114.00000000,0,6.150000,0.500000,-0.500000,0,12.800,,,0,1640.00280,260.62060,-260.62060,0,Msini,0.125000,0.017000,-0.017000,0,,,,,,,,,F8,6032.00,,,0,1.34,0.10,-0.10,0,1.21,0.24,-0.24,0,[Fe/H],4.16,0.08,-0.07,0,16h25m44.44s,246.4351678,+11d55m08.66s,11.9190729,37.67784,27.05066,77.1971000,0.3014000,-0.2992000,8.2300000,0.0300000,-0.0300000,6.9060000,0.0210000,-0.0210000,8.0907000,0.0003640,-0.0003640
